student_id,date_registered,f2p,total_minutes_watched,buckets
259442,2022-01-06,0,3.88,"(0, 5]"
259443,2022-01-06,0,0.12,"(0, 5]"
259444,2022-01-06,0,0,[0]
259445,2022-01-06,0,92.16,"(90, 100]"
259446,2022-01-06,0,27.77,"(25, 30]"
259447,2022-01-06,1,142.37,"(120, 240]"
259448,2022-01-06,0,0,[0]
259449,2022-01-06,0,0,[0]
259450,2022-01-06,0,0,[0]
259451,2022-01-06,0,55.59,"(50, 60]"
259452,2022-01-06,0,0.1,"(0, 5]"
259453,2022-01-06,0,0,[0]
259454,2022-01-06,0,102.86,"(100, 110]"
259455,2022-01-06,0,0,[0]
259456,2022-01-06,0,0.07,"(0, 5]"
259457,2022-01-06,0,14.83,"(10, 15]"
259458,2022-01-06,0,0.47,"(0, 5]"
259459,2022-01-06,0,0.8,"(0, 5]"
259460,2022-01-06,0,9.66,"(5, 10]"
259461,2022-01-06,0,0,[0]
259462,2022-01-06,0,56.55,"(50, 60]"
259463,2022-01-06,0,0.08,"(0, 5]"
259464,2022-01-06,1,0,[0]
259465,2022-01-06,0,32.27,"(30, 40]"
259466,2022-01-06,0,0,[0]
259467,2022-01-06,0,0,[0]
259468,2022-01-06,0,0,[0]
259469,2022-01-06,0,0,[0]
259470,2022-01-06,0,0,[0]
259471,2022-01-06,0,0,[0]
259472,2022-01-06,0,0,[0]
259473,2022-01-06,1,17.41,"(15, 20]"
259474,2022-01-06,1,0.95,"(0, 5]"
259475,2022-01-06,0,0,[0]
259476,2022-01-06,1,20.59,"(20, 25]"
259477,2022-01-06,0,1.2,"(0, 5]"
259478,2022-01-06,0,25.53,"(25, 30]"
259479,2022-01-06,0,0,[0]
259480,2022-01-06,0,0.08,"(0, 5]"
259481,2022-01-06,0,0,[0]
259482,2022-01-06,1,0,[0]
259483,2022-01-06,1,24.55,"(20, 25]"
259484,2022-01-06,0,0.05,"(0, 5]"
259485,2022-01-06,0,0.12,"(0, 5]"
259486,2022-01-06,1,10.59,"(10, 15]"
259487,2022-01-06,0,73.66,"(70, 80]"
259488,2022-01-06,0,0.88,"(0, 5]"
259489,2022-01-06,0,44.77,"(40, 50]"
259490,2022-01-06,0,1.1,"(0, 5]"
259491,2022-01-06,1,0,[0]
259492,2022-01-06,0,0,[0]
259494,2022-01-06,1,46.8,"(40, 50]"
259495,2022-01-06,0,0,[0]
259496,2022-01-06,0,2.42,"(0, 5]"
259497,2022-01-06,0,4.97,"(0, 5]"
259498,2022-01-06,0,0,[0]
259499,2022-01-06,0,0,[0]
259500,2022-01-06,0,0,[0]
259501,2022-01-06,0,0.05,"(0, 5]"
259502,2022-01-06,0,0,[0]
259503,2022-01-06,0,7.22,"(5, 10]"
259504,2022-01-06,1,109.6,"(100, 110]"
259505,2022-01-06,0,0,[0]
259506,2022-01-06,1,202.34,"(120, 240]"
259507,2022-01-06,0,0.05,"(0, 5]"
259508,2022-01-06,0,0,[0]
259509,2022-01-06,0,0,[0]
259510,2022-01-06,1,117.5,"(110, 120]"
259511,2022-01-06,0,0,[0]
259512,2022-01-06,0,0,[0]
259513,2022-01-06,0,9.74,"(5, 10]"
259514,2022-01-06,0,0,[0]
259515,2022-01-06,0,1.83,"(0, 5]"
259516,2022-01-06,0,0,[0]
259517,2022-01-06,0,2.32,"(0, 5]"
259518,2022-01-06,0,39.26,"(30, 40]"
259519,2022-01-06,0,91.54,"(90, 100]"
259520,2022-01-06,0,2.95,"(0, 5]"
259521,2022-01-06,0,0,[0]
259522,2022-01-06,0,0,[0]
259523,2022-01-06,1,121.7,"(120, 240]"
259524,2022-01-06,1,71.31,"(70, 80]"
259525,2022-01-06,0,7.53,"(5, 10]"
259526,2022-01-06,0,0,[0]
259527,2022-01-06,0,0,[0]
259528,2022-01-06,0,1.1,"(0, 5]"
259529,2022-01-06,0,0.22,"(0, 5]"
259530,2022-01-06,0,2.07,"(0, 5]"
259531,2022-01-06,0,0,[0]
259532,2022-01-06,0,0,[0]
259533,2022-01-06,1,124.32,"(120, 240]"
259534,2022-01-06,1,1.2,"(0, 5]"
259535,2022-01-06,0,0.28,"(0, 5]"
259536,2022-01-06,0,0.3,"(0, 5]"
259537,2022-01-06,0,0.8,"(0, 5]"
259538,2022-01-06,0,2.2,"(0, 5]"
259539,2022-01-06,0,0,[0]
259540,2022-01-07,0,0,[0]
259541,2022-01-07,0,0.3,"(0, 5]"
259542,2022-01-07,0,0,[0]
259543,2022-01-07,0,0,[0]
259544,2022-01-07,0,0,[0]
259546,2022-01-07,0,0,[0]
259547,2022-01-07,0,13.35,"(10, 15]"
259548,2022-01-07,0,38.94,"(30, 40]"
259549,2022-01-07,1,59.35,"(50, 60]"
259550,2022-01-07,0,0,[0]
259551,2022-01-07,0,0,[0]
259552,2022-01-07,0,0,[0]
259553,2022-01-07,0,0,[0]
259554,2022-01-07,0,0,[0]
259555,2022-01-07,0,0,[0]
259556,2022-01-07,0,0,[0]
259557,2022-01-07,0,17.22,"(15, 20]"
259558,2022-01-07,0,0.42,"(0, 5]"
259559,2022-01-07,0,7.38,"(5, 10]"
259560,2022-01-07,0,1.9,"(0, 5]"
259561,2022-01-07,0,17.26,"(15, 20]"
259562,2022-01-07,0,0,[0]
259563,2022-01-07,0,0,[0]
259564,2022-01-07,0,9.67,"(5, 10]"
259565,2022-01-07,0,5.42,"(5, 10]"
259566,2022-01-07,0,0,[0]
259567,2022-01-07,0,1.3,"(0, 5]"
259568,2022-01-07,0,183.3,"(120, 240]"
259569,2022-01-07,0,0,[0]
259570,2022-01-07,0,3.9,"(0, 5]"
259571,2022-01-07,0,0,[0]
259572,2022-01-07,0,17.3,"(15, 20]"
259573,2022-01-07,0,12.75,"(10, 15]"
259574,2022-01-07,0,20.26,"(20, 25]"
259575,2022-01-07,0,61.88,"(60, 70]"
259576,2022-01-07,0,0,[0]
259577,2022-01-07,0,0.98,"(0, 5]"
259578,2022-01-07,0,0,[0]
259579,2022-01-07,0,0.48,"(0, 5]"
259580,2022-01-07,0,0,[0]
259581,2022-01-07,0,20.75,"(20, 25]"
259582,2022-01-07,0,0.12,"(0, 5]"
259583,2022-01-07,0,0,[0]
259584,2022-01-07,0,0,[0]
259585,2022-01-07,0,0,[0]
259586,2022-01-07,0,0,[0]
259587,2022-01-07,0,0.48,"(0, 5]"
259588,2022-01-07,0,0,[0]
259589,2022-01-07,0,0.42,"(0, 5]"
259590,2022-01-07,0,118.21,"(110, 120]"
259591,2022-01-07,0,0,[0]
259592,2022-01-07,0,0,[0]
259593,2022-01-07,0,0.05,"(0, 5]"
259594,2022-01-07,0,0,[0]
259595,2022-01-07,0,0,[0]
259596,2022-01-07,0,1.45,"(0, 5]"
259597,2022-01-07,0,0,[0]
259598,2022-01-07,0,0,[0]
259599,2022-01-07,0,0,[0]
259600,2022-01-07,0,0,[0]
259601,2022-01-07,0,72.59,"(70, 80]"
259602,2022-01-07,0,1.92,"(0, 5]"
259603,2022-01-07,0,13.73,"(10, 15]"
259604,2022-01-07,0,0,[0]
259605,2022-01-07,0,0,[0]
259606,2022-01-07,0,2.71,"(0, 5]"
259607,2022-01-07,0,2.4,"(0, 5]"
259608,2022-01-07,0,0.1,"(0, 5]"
259609,2022-01-07,0,0,[0]
259610,2022-01-07,0,0.15,"(0, 5]"
259611,2022-01-07,0,14.5,"(10, 15]"
259612,2022-01-07,0,0,[0]
259613,2022-01-07,0,22.82,"(20, 25]"
259614,2022-01-07,1,24.13,"(20, 25]"
259615,2022-01-07,0,0,[0]
259616,2022-01-07,0,0.35,"(0, 5]"
259617,2022-01-07,0,0,[0]
259618,2022-01-07,0,0,[0]
259619,2022-01-07,0,1.42,"(0, 5]"
259620,2022-01-07,0,47.65,"(40, 50]"
259621,2022-01-07,0,0,[0]
259622,2022-01-07,0,82.69,"(80, 90]"
259623,2022-01-07,0,8,"(5, 10]"
259624,2022-01-07,0,13.8,"(10, 15]"
259625,2022-01-07,0,0,[0]
259626,2022-01-07,0,0,[0]
259627,2022-01-07,0,0,[0]
259628,2022-01-07,0,0,[0]
259629,2022-01-07,0,0,[0]
259630,2022-01-07,0,0.18,"(0, 5]"
259631,2022-01-07,0,0,[0]
259632,2022-01-07,0,0,[0]
259633,2022-01-07,0,0,[0]
259634,2022-01-07,0,43.46,"(40, 50]"
259635,2022-01-07,1,12.45,"(10, 15]"
259636,2022-01-07,0,0,[0]
259637,2022-01-07,0,0,[0]
259638,2022-01-07,0,3.63,"(0, 5]"
259639,2022-01-07,0,0,[0]
259640,2022-01-07,0,22.45,"(20, 25]"
259641,2022-01-07,0,0,[0]
259642,2022-01-07,0,8.8,"(5, 10]"
259643,2022-01-07,0,0,[0]
259644,2022-01-07,0,2.28,"(0, 5]"
259645,2022-01-07,0,4.4,"(0, 5]"
259646,2022-01-07,0,0,[0]
259647,2022-01-07,0,0,[0]
259648,2022-01-07,0,0,[0]
259649,2022-01-07,0,0,[0]
259650,2022-01-07,0,0,[0]
259651,2022-01-07,0,0,[0]
259652,2022-01-07,0,69.85,"(60, 70]"
259653,2022-01-07,0,0,[0]
259655,2022-01-07,0,23.98,"(20, 25]"
259656,2022-01-07,0,0,[0]
259657,2022-01-07,1,307.08,"(240, 480]"
259658,2022-01-08,0,1.7,"(0, 5]"
259659,2022-01-08,0,21.85,"(20, 25]"
259660,2022-01-08,0,0,[0]
259661,2022-01-08,0,0,[0]
259662,2022-01-08,0,6.57,"(5, 10]"
259663,2022-01-08,0,0.18,"(0, 5]"
259664,2022-01-08,1,102.55,"(100, 110]"
259665,2022-01-08,0,0,[0]
259666,2022-01-08,0,0.3,"(0, 5]"
259667,2022-01-08,0,0,[0]
259668,2022-01-08,0,1.95,"(0, 5]"
259669,2022-01-08,0,0,[0]
259670,2022-01-08,0,1.32,"(0, 5]"
259671,2022-01-08,0,0,[0]
259672,2022-01-08,0,2.15,"(0, 5]"
259673,2022-01-08,0,0,[0]
259674,2022-01-08,0,0,[0]
259675,2022-01-08,0,0,[0]
259676,2022-01-08,0,5.57,"(5, 10]"
259677,2022-01-08,0,0,[0]
259678,2022-01-08,0,19.65,"(15, 20]"
259679,2022-01-08,0,1.78,"(0, 5]"
259680,2022-01-08,0,98.97,"(90, 100]"
259681,2022-01-08,0,0,[0]
259682,2022-01-08,0,68.54,"(60, 70]"
259683,2022-01-08,0,72.13,"(70, 80]"
259684,2022-01-08,1,5.47,"(5, 10]"
259685,2022-01-08,0,45.67,"(40, 50]"
259686,2022-01-08,0,0,[0]
259687,2022-01-08,0,0,[0]
259688,2022-01-08,0,0.4,"(0, 5]"
259689,2022-01-08,1,1.2,"(0, 5]"
259690,2022-01-08,0,0,[0]
259691,2022-01-08,0,0,[0]
259692,2022-01-08,0,31.23,"(30, 40]"
259693,2022-01-08,0,0,[0]
259694,2022-01-08,0,0,[0]
259695,2022-01-08,0,23.79,"(20, 25]"
259696,2022-01-08,0,0,[0]
259697,2022-01-08,0,19.67,"(15, 20]"
259698,2022-01-08,0,0,[0]
259699,2022-01-08,0,0,[0]
259700,2022-01-08,0,0,[0]
259701,2022-01-08,0,16.87,"(15, 20]"
259702,2022-01-08,1,123.19,"(120, 240]"
259703,2022-01-08,0,8.75,"(5, 10]"
259704,2022-01-08,0,109.25,"(100, 110]"
259705,2022-01-08,0,0.07,"(0, 5]"
259706,2022-01-08,0,63.68,"(60, 70]"
259707,2022-01-08,0,0,[0]
259708,2022-01-08,0,0.3,"(0, 5]"
259709,2022-01-08,0,0,[0]
259710,2022-01-08,0,0.8,"(0, 5]"
259711,2022-01-08,0,120.45,"(120, 240]"
259712,2022-01-08,0,9,"(5, 10]"
259713,2022-01-08,0,0,[0]
259714,2022-01-08,0,0,[0]
259715,2022-01-08,0,95.45,"(90, 100]"
259716,2022-01-08,0,0,[0]
259717,2022-01-08,0,0,[0]
259718,2022-01-08,0,0,[0]
259719,2022-01-08,0,0.1,"(0, 5]"
259720,2022-01-08,0,0,[0]
259721,2022-01-08,0,0,[0]
259722,2022-01-08,0,0,[0]
259723,2022-01-08,0,0.67,"(0, 5]"
259724,2022-01-08,0,7.75,"(5, 10]"
259725,2022-01-08,0,0,[0]
259726,2022-01-08,0,2.1,"(0, 5]"
259727,2022-01-08,1,10.42,"(10, 15]"
259728,2022-01-08,0,25.03,"(25, 30]"
259729,2022-01-08,0,15.63,"(15, 20]"
259730,2022-01-08,0,47.07,"(40, 50]"
259731,2022-01-08,1,9.54,"(5, 10]"
259732,2022-01-08,0,6.58,"(5, 10]"
259733,2022-01-08,0,0,[0]
259734,2022-01-08,0,0,[0]
259735,2022-01-08,0,0,[0]
259736,2022-01-08,0,0.7,"(0, 5]"
259737,2022-01-08,0,0.1,"(0, 5]"
259738,2022-01-08,0,0,[0]
259739,2022-01-08,0,61.05,"(60, 70]"
259740,2022-01-08,0,0,[0]
259741,2022-01-08,0,0,[0]
259742,2022-01-08,0,3.43,"(0, 5]"
259743,2022-01-08,0,0,[0]
259744,2022-01-08,0,12.96,"(10, 15]"
259745,2022-01-08,0,55.67,"(50, 60]"
259746,2022-01-08,0,0,[0]
259747,2022-01-08,0,0,[0]
259748,2022-01-08,0,2.33,"(0, 5]"
259749,2022-01-08,0,0.15,"(0, 5]"
259750,2022-01-08,0,30.48,"(30, 40]"
259751,2022-01-08,0,0,[0]
259752,2022-01-08,0,36.08,"(30, 40]"
259753,2022-01-08,0,1.2,"(0, 5]"
259754,2022-01-08,0,0,[0]
259755,2022-01-08,0,3.85,"(0, 5]"
259756,2022-01-08,1,61.75,"(60, 70]"
259757,2022-01-08,0,0,[0]
259758,2022-01-08,0,0,[0]
259759,2022-01-09,0,1.18,"(0, 5]"
259760,2022-01-09,0,0.62,"(0, 5]"
259761,2022-01-09,0,446.6,"(240, 480]"
259762,2022-01-09,0,36.19,"(30, 40]"
259763,2022-01-09,0,3.18,"(0, 5]"
259764,2022-01-09,0,0,[0]
259765,2022-01-09,0,0.13,"(0, 5]"
259766,2022-01-09,0,33.48,"(30, 40]"
259767,2022-01-09,1,36.6,"(30, 40]"
259768,2022-01-09,0,11.15,"(10, 15]"
259769,2022-01-09,0,0,[0]
259770,2022-01-09,0,0,[0]
259771,2022-01-09,0,0,[0]
259772,2022-01-09,0,0,[0]
259773,2022-01-09,0,0,[0]
259774,2022-01-09,0,0,[0]
259775,2022-01-09,0,0,[0]
259776,2022-01-09,0,0,[0]
259777,2022-01-09,1,105.38,"(100, 110]"
259778,2022-01-09,0,0,[0]
259779,2022-01-09,0,1.22,"(0, 5]"
259780,2022-01-09,0,0,[0]
259781,2022-01-09,1,2.4,"(0, 5]"
259782,2022-01-09,0,0,[0]
259783,2022-01-09,0,0,[0]
259784,2022-01-09,0,18.8,"(15, 20]"
259785,2022-01-09,0,0,[0]
259786,2022-01-09,0,0,[0]
259787,2022-01-09,0,9.6,"(5, 10]"
259788,2022-01-09,0,0,[0]
259789,2022-01-09,0,6.78,"(5, 10]"
259790,2022-01-09,0,1.72,"(0, 5]"
259791,2022-01-09,0,0,[0]
259792,2022-01-09,0,3.9,"(0, 5]"
259793,2022-01-09,0,0,[0]
259794,2022-01-09,0,0,[0]
259795,2022-01-09,0,64.02,"(60, 70]"
259796,2022-01-09,0,15.9,"(15, 20]"
259797,2022-01-09,0,0,[0]
259798,2022-01-09,0,0,[0]
259799,2022-01-09,0,4.6,"(0, 5]"
259800,2022-01-09,0,1.63,"(0, 5]"
259801,2022-01-09,0,0,[0]
259802,2022-01-09,0,0.4,"(0, 5]"
259803,2022-01-09,0,0,[0]
259804,2022-01-09,0,48.22,"(40, 50]"
259805,2022-01-09,0,60.72,"(60, 70]"
259806,2022-01-09,0,0,[0]
259807,2022-01-09,0,0,[0]
259808,2022-01-09,0,0,[0]
259809,2022-01-09,0,29.97,"(25, 30]"
259810,2022-01-09,0,9.03,"(5, 10]"
259811,2022-01-09,0,0,[0]
259812,2022-01-09,0,0,[0]
259813,2022-01-09,0,0,[0]
259814,2022-01-09,0,0,[0]
259815,2022-01-09,0,88.14,"(80, 90]"
259816,2022-01-09,0,1.63,"(0, 5]"
259817,2022-01-09,0,9.87,"(5, 10]"
259818,2022-01-09,0,19.35,"(15, 20]"
259819,2022-01-09,0,45.86,"(40, 50]"
259820,2022-01-09,0,0,[0]
259821,2022-01-09,0,0,[0]
259822,2022-01-09,0,0,[0]
259823,2022-01-09,0,1.2,"(0, 5]"
259824,2022-01-09,0,0,[0]
259825,2022-01-09,0,2.52,"(0, 5]"
259826,2022-01-09,0,0,[0]
259827,2022-01-09,0,0.67,"(0, 5]"
259828,2022-01-09,0,0.32,"(0, 5]"
259829,2022-01-09,0,5.63,"(5, 10]"
259830,2022-01-09,0,0,[0]
259831,2022-01-09,0,0,[0]
259832,2022-01-09,0,27.23,"(25, 30]"
259833,2022-01-09,0,1.02,"(0, 5]"
259834,2022-01-09,1,0,[0]
259835,2022-01-09,0,0,[0]
259836,2022-01-09,0,0,[0]
259837,2022-01-09,0,0,[0]
259838,2022-01-09,0,27.4,"(25, 30]"
259839,2022-01-09,0,0,[0]
259840,2022-01-09,0,32.66,"(30, 40]"
259841,2022-01-09,0,2.23,"(0, 5]"
259842,2022-01-09,0,0,[0]
259843,2022-01-09,0,46.37,"(40, 50]"
259844,2022-01-09,0,0,[0]
259845,2022-01-09,0,0,[0]
259846,2022-01-09,1,21.71,"(20, 25]"
259847,2022-01-09,0,1.25,"(0, 5]"
259848,2022-01-09,0,0.1,"(0, 5]"
259849,2022-01-09,0,0,[0]
259850,2022-01-09,0,0.52,"(0, 5]"
259851,2022-01-09,0,0,[0]
259852,2022-01-09,0,0,[0]
259853,2022-01-09,0,0,[0]
259854,2022-01-09,0,0,[0]
259855,2022-01-09,0,115.19,"(110, 120]"
259856,2022-01-09,0,0,[0]
259857,2022-01-09,0,0,[0]
259858,2022-01-09,0,0,[0]
259859,2022-01-09,0,87.96,"(80, 90]"
259860,2022-01-09,1,107.66,"(100, 110]"
259861,2022-01-09,0,0,[0]
259862,2022-01-09,1,0,[0]
259863,2022-01-10,0,0,[0]
259864,2022-01-10,0,0,[0]
259865,2022-01-10,1,84.55,"(80, 90]"
259866,2022-01-10,0,0,[0]
259867,2022-01-10,0,12.92,"(10, 15]"
259868,2022-01-10,0,0.77,"(0, 5]"
259869,2022-01-10,0,0.22,"(0, 5]"
259870,2022-01-10,1,13.08,"(10, 15]"
259871,2022-01-10,0,0,[0]
259872,2022-01-10,0,17.87,"(15, 20]"
259873,2022-01-10,0,0.62,"(0, 5]"
259874,2022-01-10,0,10.97,"(10, 15]"
259875,2022-01-10,0,71.72,"(70, 80]"
259876,2022-01-10,0,0,[0]
259877,2022-01-10,0,0,[0]
259878,2022-01-10,0,25.92,"(25, 30]"
259879,2022-01-10,0,0.38,"(0, 5]"
259880,2022-01-10,0,0.07,"(0, 5]"
259881,2022-01-10,0,6.33,"(5, 10]"
259882,2022-01-10,0,2.1,"(0, 5]"
259883,2022-01-10,0,0.6,"(0, 5]"
259884,2022-01-10,1,114.52,"(110, 120]"
259885,2022-01-10,0,2.58,"(0, 5]"
259886,2022-01-10,0,0,[0]
259887,2022-01-10,0,5.57,"(5, 10]"
259888,2022-01-10,0,0,[0]
259889,2022-01-10,0,11.04,"(10, 15]"
259890,2022-01-10,0,59.57,"(50, 60]"
259891,2022-01-10,0,0,[0]
259892,2022-01-10,0,37.28,"(30, 40]"
259893,2022-01-10,0,8.57,"(5, 10]"
259894,2022-01-10,0,1.4,"(0, 5]"
259895,2022-01-10,0,0,[0]
259896,2022-01-10,0,1.13,"(0, 5]"
259897,2022-01-10,0,0,[0]
259898,2022-01-10,0,0,[0]
259899,2022-01-10,0,0,[0]
259900,2022-01-10,0,0.52,"(0, 5]"
259901,2022-01-10,0,0,[0]
259902,2022-01-10,0,27.04,"(25, 30]"
259903,2022-01-10,0,0,[0]
259904,2022-01-10,0,0,[0]
259905,2022-01-10,0,0,[0]
259906,2022-01-10,0,0,[0]
259907,2022-01-10,0,0,[0]
259908,2022-01-10,0,0,[0]
259909,2022-01-10,0,0,[0]
259910,2022-01-10,0,0,[0]
259911,2022-01-10,0,0,[0]
259912,2022-01-10,0,1.08,"(0, 5]"
259913,2022-01-10,0,0.23,"(0, 5]"
259914,2022-01-10,0,0,[0]
259915,2022-01-10,0,3.87,"(0, 5]"
259916,2022-01-10,0,2.17,"(0, 5]"
259917,2022-01-10,0,0,[0]
259918,2022-01-10,0,0,[0]
259919,2022-01-10,0,0,[0]
259920,2022-01-10,0,15.02,"(15, 20]"
259921,2022-01-10,0,0,[0]
259922,2022-01-10,0,0.1,"(0, 5]"
259923,2022-01-10,0,41.38,"(40, 50]"
259924,2022-01-10,0,0,[0]
259925,2022-01-10,0,0,[0]
259926,2022-01-10,0,42.43,"(40, 50]"
259927,2022-01-10,0,146.31,"(120, 240]"
259928,2022-01-10,0,0,[0]
259929,2022-01-10,0,0,[0]
259930,2022-01-10,0,1.58,"(0, 5]"
259931,2022-01-10,0,1.88,"(0, 5]"
259932,2022-01-10,0,0.37,"(0, 5]"
259933,2022-01-10,0,0,[0]
259934,2022-01-10,0,0,[0]
259935,2022-01-10,0,0,[0]
259936,2022-01-10,0,0.8,"(0, 5]"
259937,2022-01-10,0,0,[0]
259938,2022-01-10,1,8.2,"(5, 10]"
259939,2022-01-10,0,0,[0]
259940,2022-01-10,0,88.57,"(80, 90]"
259941,2022-01-10,0,0.12,"(0, 5]"
259942,2022-01-10,0,1.88,"(0, 5]"
259943,2022-01-10,0,0,[0]
259944,2022-01-10,0,0,[0]
259945,2022-01-10,0,0,[0]
259946,2022-01-10,0,0,[0]
259947,2022-01-10,0,0,[0]
259948,2022-01-10,0,0,[0]
259949,2022-01-10,0,0,[0]
259950,2022-01-10,0,0.42,"(0, 5]"
259951,2022-01-10,0,0,[0]
259952,2022-01-10,1,46.67,"(40, 50]"
259953,2022-01-10,1,10.03,"(10, 15]"
259954,2022-01-10,0,0,[0]
259955,2022-01-10,0,0.18,"(0, 5]"
259956,2022-01-10,0,0,[0]
259957,2022-01-10,0,98.9,"(90, 100]"
259958,2022-01-10,0,0,[0]
259959,2022-01-10,1,0,[0]
259960,2022-01-10,0,0.88,"(0, 5]"
259961,2022-01-10,0,0.5,"(0, 5]"
259962,2022-01-10,0,0,[0]
259963,2022-01-10,0,0,[0]
259964,2022-01-10,0,0.23,"(0, 5]"
259965,2022-01-10,1,0,[0]
259966,2022-01-10,0,0,[0]
259967,2022-01-10,0,63.56,"(60, 70]"
259968,2022-01-10,0,0,[0]
259969,2022-01-10,1,37.04,"(30, 40]"
259970,2022-01-10,0,0.92,"(0, 5]"
259971,2022-01-11,0,0,[0]
259972,2022-01-11,0,40.99,"(40, 50]"
259973,2022-01-11,1,1.12,"(0, 5]"
259974,2022-01-11,0,0,[0]
259975,2022-01-11,0,11.23,"(10, 15]"
259976,2022-01-11,0,61.55,"(60, 70]"
259977,2022-01-11,0,0,[0]
259978,2022-01-11,0,30.17,"(30, 40]"
259979,2022-01-11,0,0.18,"(0, 5]"
259980,2022-01-11,0,0.57,"(0, 5]"
259981,2022-01-11,0,33.03,"(30, 40]"
259982,2022-01-11,0,6.15,"(5, 10]"
259984,2022-01-11,0,0,[0]
259985,2022-01-11,0,0,[0]
259986,2022-01-11,0,21.01,"(20, 25]"
259987,2022-01-11,0,1.2,"(0, 5]"
259988,2022-01-11,0,0,[0]
259989,2022-01-11,0,0,[0]
259990,2022-01-11,0,10.2,"(10, 15]"
259991,2022-01-11,0,18.85,"(15, 20]"
259992,2022-01-11,0,82.92,"(80, 90]"
259993,2022-01-11,0,0,[0]
259994,2022-01-11,0,0,[0]
259995,2022-01-11,0,65.29,"(60, 70]"
259996,2022-01-11,1,138.15,"(120, 240]"
259997,2022-01-11,0,1.98,"(0, 5]"
259998,2022-01-11,0,0,[0]
259999,2022-01-11,0,8.93,"(5, 10]"
260000,2022-01-11,0,11.53,"(10, 15]"
260001,2022-01-11,0,2.95,"(0, 5]"
260002,2022-01-11,0,22.18,"(20, 25]"
260003,2022-01-11,0,0,[0]
260004,2022-01-11,0,0,[0]
260005,2022-01-11,0,0.08,"(0, 5]"
260006,2022-01-11,0,10.68,"(10, 15]"
260007,2022-01-11,0,0,[0]
260008,2022-01-11,0,0.12,"(0, 5]"
260009,2022-01-11,0,2.3,"(0, 5]"
260010,2022-01-11,0,0,[0]
260011,2022-01-11,0,0,[0]
260012,2022-01-11,0,0,[0]
260013,2022-01-11,0,0.52,"(0, 5]"
260014,2022-01-11,0,88.33,"(80, 90]"
260015,2022-01-11,0,56.01,"(50, 60]"
260016,2022-01-11,0,3.86,"(0, 5]"
260017,2022-01-11,0,0,[0]
260018,2022-01-11,0,0,[0]
260019,2022-01-11,0,0,[0]
260020,2022-01-11,0,12.38,"(10, 15]"
260021,2022-01-11,0,2.12,"(0, 5]"
260022,2022-01-11,0,0,[0]
260023,2022-01-11,0,1.03,"(0, 5]"
260024,2022-01-11,1,10.03,"(10, 15]"
260025,2022-01-11,0,0,[0]
260026,2022-01-11,0,0.22,"(0, 5]"
260027,2022-01-11,0,0.15,"(0, 5]"
260028,2022-01-11,0,0.47,"(0, 5]"
260029,2022-01-11,1,96.77,"(90, 100]"
260030,2022-01-11,0,0,[0]
260031,2022-01-11,0,34.49,"(30, 40]"
260032,2022-01-11,0,60.9,"(60, 70]"
260033,2022-01-11,1,5.55,"(5, 10]"
260034,2022-01-11,0,0,[0]
260035,2022-01-11,0,0.05,"(0, 5]"
260036,2022-01-11,0,0,[0]
260037,2022-01-11,0,6.79,"(5, 10]"
260038,2022-01-11,0,44.1,"(40, 50]"
260039,2022-01-11,0,0,[0]
260040,2022-01-11,0,0,[0]
260041,2022-01-11,0,0,[0]
260042,2022-01-11,1,106.77,"(100, 110]"
260043,2022-01-11,0,30.68,"(30, 40]"
260044,2022-01-11,0,0,[0]
260045,2022-01-11,0,1.08,"(0, 5]"
260046,2022-01-11,0,0,[0]
260047,2022-01-11,0,0,[0]
260048,2022-01-11,0,0,[0]
260049,2022-01-11,0,64.55,"(60, 70]"
260050,2022-01-11,0,0.12,"(0, 5]"
260051,2022-01-11,0,0,[0]
260052,2022-01-11,0,0,[0]
260053,2022-01-11,0,34.04,"(30, 40]"
260054,2022-01-11,0,108.94,"(100, 110]"
260055,2022-01-11,0,0,[0]
260056,2022-01-11,0,48.32,"(40, 50]"
260057,2022-01-11,0,0,[0]
260058,2022-01-11,0,0,[0]
260059,2022-01-11,0,0,[0]
260060,2022-01-11,0,50.49,"(50, 60]"
260061,2022-01-11,0,0,[0]
260062,2022-01-11,1,38.49,"(30, 40]"
260063,2022-01-11,0,0,[0]
260064,2022-01-11,0,44.64,"(40, 50]"
260065,2022-01-11,0,0,[0]
260066,2022-01-11,0,0,[0]
260067,2022-01-11,0,0,[0]
260068,2022-01-11,0,0,[0]
260069,2022-01-11,0,24.42,"(20, 25]"
260070,2022-01-11,0,41.08,"(40, 50]"
260071,2022-01-11,0,0,[0]
260072,2022-01-11,0,0.08,"(0, 5]"
260073,2022-01-11,0,0,[0]
260074,2022-01-11,0,0,[0]
260075,2022-01-11,0,29.52,"(25, 30]"
260076,2022-01-11,0,54.88,"(50, 60]"
260077,2022-01-11,0,11.75,"(10, 15]"
260078,2022-01-11,0,0,[0]
260079,2022-01-11,0,0,[0]
260080,2022-01-11,0,0,[0]
260081,2022-01-11,0,0,[0]
260082,2022-01-11,0,0,[0]
260083,2022-01-11,0,0.05,"(0, 5]"
260084,2022-01-11,0,7.42,"(5, 10]"
260085,2022-01-11,0,0.38,"(0, 5]"
260086,2022-01-11,0,10.8,"(10, 15]"
260087,2022-01-11,0,0,[0]
260088,2022-01-11,0,0,[0]
260089,2022-01-11,0,0.67,"(0, 5]"
260090,2022-01-11,0,0,[0]
